"","V1","V2","V3","V4","V5"
"45019",114,231,371,413,443
"45022",114,231,413,443,464
"45029",114,231,371,453,464
"45038",120,371,443,453,464
"45040",120,371,413,443,464
"45042",120,231,413,443,464
"46085",114,120,231,371,443
"46108",114,120,231,443,464
"48786",114,296,371,443,464
"48791",231,296,371,443,464
"48793",120,231,443,453,464
"48812",114,231,371,443,464
"49976",114,231,443,453,464
"50760",114,231,296,371,443
"50764",120,231,296,443,464
"50767",120,231,296,371,443
"50785",168,186,296,371,464
"52880",114,371,413,443,464
"52908",114,168,371,453,464
"53995",114,168,231,453,464
"53998",168,231,296,453,464
"53999",168,231,296,413,464
"54002",231,296,443,453,464
"54003",296,371,443,453,464
"54022",231,296,371,453,464
"56672",114,186,371,443,464
"56675",186,231,371,443,464
"57480",114,120,186,371,464
"58534",120,168,296,371,464
"58540",168,231,371,443,453
"58544",120,231,371,443,453
"58556",168,186,296,371,449
"60101",114,120,371,413,464
"60112",114,120,371,413,443
"60113",114,120,371,443,453
"60126",114,231,371,413,464
"60138",168,231,296,371,476
"60139",168,296,371,449,476
"61687",114,168,371,413,464
"61784",120,231,234,296,464
"61792",114,186,231,371,443
"61793",114,120,186,231,443
"61798",114,120,231,296,443
"61804",120,231,296,371,464
"61810",114,120,186,371,443
"61818",114,186,231,443,464
"61885",114,168,231,371,453
"61886",114,168,231,296,371
"61909",120,168,231,453,464
"61910",120,168,231,296,464
"61911",168,231,296,371,464
"61918",168,234,296,464,476
"62135",114,120,231,296,371
"62375",168,186,231,371,443
"62380",114,120,168,186,371
"62388",114,120,168,231,296
"62391",168,231,296,371,443
"62404",114,168,186,371,443
"62407",114,168,296,371,443
"62410",120,168,231,296,371
"62415",120,186,231,371,443
"63388",114,234,371,443,464
"63393",114,120,234,296,371
"63395",120,231,234,296,371
"63411",114,231,234,371,443
"63421",114,234,296,371,443
"63422",231,234,296,371,443
"63426",114,120,296,371,443
"1166",58,84,443,453,464
"1170",84,168,296,453,464
"1171",84,168,296,413,464
"1177",58,114,120,168,413
"1193",84,114,168,296,453
"1199",84,296,413,443,464
"1213",120,131,234,453,464
"3842",13,131,234,371,464
"4146",84,234,296,443,453
"4148",120,234,296,443,453
"11140",120,168,234,453,464
"11152",13,186,371,434,464
"11156",13,168,186,371,434
"11918",58,168,186,234,464
"11920",58,186,234,434,464
"11958",168,186,234,453,464
"16698",186,234,371,434,464
"17108",58,114,413,443,464
"17111",114,168,413,443,464
"17133",58,168,371,434,464
"18098",58,114,168,186,434
"18119",114,168,186,434,464
"18123",58,120,168,186,443
"18130",58,114,120,168,434
"22542",58,168,413,434,464
"23758",58,114,234,413,434
"25519",168,186,234,434,464
"25522",13,186,234,371,434
"27203",58,114,168,234,464
"27210",58,120,168,413,464
"27211",58,120,168,413,443
"27226",114,168,234,413,443
"27228",168,234,413,443,464
"28258",114,120,168,234,413
"28280",120,168,186,234,464
"28282",120,168,186,371,464
"28883",114,234,434,443,453
"28911",58,114,234,434,453
"28920",13,186,234,371,464
"29629",114,234,434,453,464
"29632",58,234,371,413,464
"29634",58,168,234,371,413
"29636",114,168,234,371,453
"29644",58,114,168,234,453
"29655",58,234,434,453,464
"29661",58,114,434,453,464
"29663",58,114,234,434,464
"30520",58,371,413,443,464
"30534",58,114,371,453,464
"30535",58,114,443,453,464
"30540",58,234,371,453,464
"30545",114,234,413,443,464
"30554",186,234,371,413,464
"31773",58,114,168,234,413
"31774",58,114,234,371,413
"31780",114,168,186,371,464
"31784",114,234,371,413,464
"31792",114,234,371,412,464
"31796",186,234,371,412,464
"32444",58,234,413,443,464
"32452",168,186,234,371,464
"32453",186,234,371,443,464
"32454",168,186,234,443,464
"32456",58,168,186,234,371
"32460",58,168,186,371,443
"32478",58,186,234,371,443
"32481",58,186,371,443,464
"32489",168,234,371,412,464
"33084",114,168,413,434,443
"33101",58,114,413,434,464
"33664",114,186,234,443,464
"33670",58,114,186,434,443
"33686",58,186,434,443,464
"33688",114,186,434,443,464
"34792",114,168,296,434,443
"36122",114,168,413,434,464
"36158",120,168,413,443,464
"36167",168,186,371,412,434
"36429",58,114,120,434,443
"37560",58,434,443,453,464
"39815",120,168,296,413,464
"39818",168,296,413,434,464
"39823",114,186,296,371,434
"39827",114,120,186,296,371
"39835",114,120,168,186,464
"39837",114,168,186,296,434
"39845",114,120,371,434,464
"39849",114,168,186,371,434
"39856",114,120,168,296,413
"39862",114,296,371,434,464
"39869",114,120,168,296,464
"42982",114,120,168,371,443
"45347",168,186,371,453,464
"48377",114,120,231,413,464
"48379",168,231,371,413,464
"48382",168,231,371,453,464
"48410",114,120,168,231,453
"48419",114,120,231,371,464
"52318",120,231,296,413,443
"52340",231,296,371,443,453
"52358",168,296,371,453,464
"55542",114,120,168,231,413
"55563",114,168,231,371,413
"55903",120,186,296,371,464
"59137",120,168,231,371,453
"59144",114,168,371,413,443
"59159",114,168,186,231,371
"59365",114,231,296,371,464
"60017",120,186,231,234,464
"60027",114,120,168,296,443
"60035",120,168,231,443,464
"60036",120,231,234,371,464
"60040",231,234,371,443,464
"60042",120,231,371,443,464
"60046",168,186,234,371,443
"60925",114,231,234,371,464
"60927",114,120,234,371,464
"60940",114,120,234,443,464
"60943",114,120,186,231,371
"60952",120,234,296,371,464
"60957",120,234,296,443,464
"60968",120,168,234,371,464
"60971",168,234,371,464,476
"61266",114,231,371,449,453
"61267",114,371,449,453,464
"61606",114,120,443,453,476
"61609",114,120,231,453,476
"61615",120,186,231,443,464
"61626",114,231,371,413,476
"61627",120,186,231,371,464
"61628",168,186,231,371,464
"61631",168,186,371,443,464
"61638",114,168,231,371,443
"62063",114,120,168,231,464
"62082",114,168,371,443,464
"62971",114,120,186,231,464
"62975",114,168,186,231,443
"62987",120,186,371,443,464
