"","V1","V2","V3","V4","V5"
"48867",142,245,315,350,452
"48888",92,142,245,350,397
"48893",92,142,308,315,350
"51822",142,213,245,444,452
"51825",126,142,245,350,444
"51830",142,245,373,444,452
"51833",3,142,373,444,452
"51837",3,142,213,315,452
"51848",3,142,213,444,452
"51861",245,315,373,444,452
"51865",126,142,245,373,452
"51870",3,126,142,444,452
"52614",3,126,142,350,444
"52642",142,245,350,373,444
"52647",142,210,245,315,350
"52649",210,308,315,350,444
"53522",3,142,213,373,452
"53538",126,142,245,444,452
"53553",3,213,350,373,397
"53555",142,245,350,373,397
"55246",3,126,142,373,452
"55253",126,142,213,373,452
"59071",92,142,245,397,444
"59076",210,245,315,350,397
"59078",92,210,315,350,397
"60059",3,142,245,444,452
"60060",3,126,142,245,444
"60062",3,126,142,373,444
"60065",3,126,245,444,452
"60077",142,213,373,444,452
"60078",142,213,373,397,452
"60085",126,142,213,444,452
"60089",142,213,245,373,444
"60090",142,245,373,397,444
"60093",142,245,315,350,397
"60267",3,142,245,373,444
"60285",3,126,245,350,373
"60287",142,245,308,350,373
"60676",92,126,245,397,444
"60677",92,126,142,245,444
"60678",126,142,213,245,444
"60697",3,245,373,397,452
"60702",126,142,245,315,444
"60717",3,126,315,444,452
"61833",126,142,213,373,444
"61834",126,213,245,373,444
"61866",3,126,142,315,444
"62471",142,350,373,397,444
"62473",142,308,315,350,397
"62716",3,92,126,142,452
"62718",3,92,126,142,350
"62721",126,142,245,350,373
"62752",3,126,142,213,444
"62764",92,142,373,444,452
"62765",92,142,350,373,444
"63016",92,126,245,315,444
"63028",92,126,213,444,452
"63035",126,213,373,397,452
"63049",3,142,245,397,444
"63052",3,142,245,315,444
"63053",142,210,245,315,444
"63055",142,210,308,315,444
"63056",142,210,315,397,444
"63487",92,126,245,373,444
"63490",3,126,245,350,444
"63529",3,142,245,350,444
"63603",3,245,350,373,444
"1430",126,213,315,397,452
"2441",27,245,373,397,444
"2445",27,245,315,373,444
"2446",27,245,315,373,452
"2466",27,245,373,444,452
"3642",92,126,397,444,452
"3643",27,92,126,213,444
"3645",27,92,126,213,315
"3662",27,126,213,245,373
"5799",3,126,292,444,452
"5808",126,245,292,373,452
"5821",3,27,92,315,444
"5822",27,92,292,315,444
"5825",92,292,315,350,397
"8165",27,92,245,444,452
"8170",27,213,245,350,444
"8171",3,27,213,350,444
"8184",27,213,397,444,452
"8192",92,245,350,444,452
"10690",3,27,292,315,444
"10694",27,292,315,350,397
"10695",27,315,350,373,397
"12974",27,213,315,373,444
"12982",27,126,213,315,452
"14104",3,27,126,213,315
"16153",27,92,213,315,444
"16169",27,92,126,373,444
"16170",27,92,315,373,444
"16171",27,92,315,397,444
"16176",27,245,315,350,397
"16179",27,245,331,350,397
"19376",3,27,245,397,444
"19399",27,92,245,397,452
"20900",3,27,315,397,444
"20902",3,27,397,444,452
"20903",27,92,397,444,452
"20932",3,315,397,444,452
"25318",126,315,397,444,452
"25341",245,292,315,350,444
"27026",92,126,213,350,452
"28122",213,245,350,373,444
"28133",126,213,315,373,444
"31154",92,213,350,397,444
"31155",92,213,397,444,452
"32922",213,245,350,397,452
"32929",92,126,373,397,452
"32934",92,126,213,397,452
"32942",245,350,397,444,452
"32944",126,245,350,444,452
"33701",3,126,245,315,350
"33703",213,245,315,350,397
"33729",3,213,350,397,452
"34191",27,92,126,397,444
"37627",3,126,245,350,397
"38589",3,350,397,444,452
"38590",3,126,350,444,452
"38591",126,213,350,444,452
"38623",245,331,350,397,444
"41958",3,142,213,373,444
"41961",142,292,350,373,444
"42329",92,126,142,397,444
"42334",126,142,213,397,452
"43953",92,126,373,444,452
"43968",126,142,213,397,444
"43971",3,126,142,397,444
"43983",142,292,350,373,397
"44484",142,213,397,444,452
"46125",142,245,397,444,452
"48327",3,126,142,245,397
"48354",3,126,245,373,397
"48376",126,142,213,315,452
"49389",126,142,245,373,397
"49396",142,245,350,397,444
"50464",142,245,292,397,452
"50465",126,142,245,292,397
"50472",3,142,397,444,452
"50474",3,92,142,444,452
"50483",3,92,373,397,452
"50504",3,292,350,373,444
"50505",92,292,350,373,444
"54210",142,213,245,315,444
"54328",142,210,245,350,373
"54333",3,92,142,315,452
"54341",3,210,373,444,452
"54345",3,315,373,397,452
"54347",210,245,315,373,452
"54349",142,210,245,315,452
"54367",142,245,315,444,452
"56546",142,213,245,397,444
"56563",3,315,373,444,452
"56577",92,308,315,350,397
"57246",3,142,315,350,397
"57251",3,245,315,350,444
"57252",210,245,315,350,444
"57256",92,210,315,350,444
"57260",142,210,245,350,444
"57262",3,142,315,397,444
"57270",92,142,210,245,350
"57274",92,142,210,245,444
"58251",3,126,213,315,350
"58255",3,126,350,373,444
"58258",126,213,315,350,444
"59250",3,92,350,373,444
"59258",92,142,245,315,397
"59261",3,92,142,315,397
"59263",3,142,245,315,397
"59264",3,142,245,350,397
"59266",3,210,245,350,444
"59267",92,210,245,350,444
"59280",92,142,245,350,373
"59283",92,142,245,315,444
"59290",3,245,315,373,444
"60559",92,142,213,350,444
"60560",92,142,210,350,444
"61419",3,126,142,245,373
"61422",92,126,142,245,373
"61579",3,126,245,373,444
"63207",126,142,213,245,315
"63232",3,126,245,315,444
"63233",3,126,213,315,444
"63243",3,142,213,315,444
"63244",142,213,308,315,444
"63328",3,213,315,397,444
"63335",92,142,315,350,397
