"","V1","V2","V3","V4","V5"
"44735",7,17,165,302,304
"44736",17,165,302,304,451
"44737",116,165,302,304,451
"44739",17,263,302,304,451
"44744",7,17,165,263,304
"44747",7,73,165,263,344
"44748",73,165,263,344,451
"44751",17,73,302,395,451
"44756",17,73,278,302,395
"45792",116,155,263,278,344
"45799",17,155,278,304,451
"45801",55,155,278,304,451
"45803",17,278,304,395,451
"45806",17,263,304,395,451
"45809",17,116,263,344,395
"45811",116,263,304,344,395
"45812",263,278,304,344,395
"45813",116,263,278,304,344
"45820",55,155,304,344,451
"45821",17,55,263,344,451
"45832",17,116,155,304,395
"45833",17,116,278,302,304
"45835",116,263,278,302,304
"45840",17,263,304,344,451
"45841",17,116,263,304,344
"45844",17,73,116,302,395
"47413",17,155,281,304,451
"47418",17,263,281,304,451
"47420",17,263,281,344,451
"47441",17,124,165,304,344
"47452",7,124,155,281,344
"47457",17,165,278,281,302
"48332",17,116,124,165,304
"48337",17,116,124,263,344
"48342",7,124,263,281,344
"48352",7,17,155,304,451
"48357",17,124,155,304,451
"49309",17,124,155,165,344
"49315",7,124,155,304,344
"49316",7,155,304,344,451
"49331",116,165,281,304,451
"49345",7,165,263,281,344
"49346",165,263,278,281,344
"49350",17,116,278,281,302
"50095",116,155,281,304,451
"50110",7,116,263,281,304
"50128",17,165,281,304,451
"50131",17,116,165,281,304
"50134",7,17,263,281,344
"50136",17,263,278,302,344
"50137",17,278,281,302,344
"50794",17,124,155,263,304
"50795",17,124,155,263,281
"52332",116,263,281,304,451
"52333",116,124,263,281,304
"52337",17,124,263,281,344
"52349",7,116,155,165,344
"52351",7,17,116,155,344
"52356",17,116,278,281,304
"52359",17,278,281,302,451
"52952",7,17,124,281,344
"52958",7,17,155,344,451
"52959",7,17,155,302,451
"52961",7,155,281,302,451
"52962",124,155,281,302,451
"52964",17,124,302,344,451
"52975",7,155,281,344,451
"52978",7,124,281,344,395
"52979",7,124,155,344,395
"52983",7,124,155,302,395
"52985",7,155,302,395,451
"52986",124,155,302,395,451
"52987",124,155,281,344,451
"52988",124,281,344,395,451
"52991",17,281,344,395,451
"52996",7,155,281,302,395
"52999",7,155,281,344,395
"53004",17,55,155,278,395
"54793",17,55,155,278,304
"54794",17,55,263,278,304
"54796",55,124,165,263,304
"54809",7,124,165,281,344
"54812",7,124,155,281,304
"54813",7,116,155,281,304
"54815",116,124,155,281,304
"54817",116,124,281,304,395
