"","V1","V2","V3","V4","V5"
"52859",37,89,209,322,367
"53697",37,248,322,385,461
"53704",37,89,248,322,385
"53716",37,322,367,385,461
"53723",49,89,209,248,322
"53724",49,89,209,322,367
"54628",37,89,209,248,367
"54630",89,193,248,367,385
"54641",193,209,248,367,461
"54644",37,209,248,367,461
"54645",37,193,209,248,461
"54649",37,89,193,248,385
"56163",66,89,193,209,248
"56164",49,66,89,209,248
"56167",49,209,248,322,385
"56169",49,209,322,367,385
"56182",66,193,209,322,385
"56183",49,66,209,322,385
"56190",49,66,89,209,322
"57117",66,193,209,385,467
"57119",49,66,209,385,467
"57121",49,209,322,385,467
"57123",49,89,209,322,467
"57125",89,209,248,322,386
"57130",66,89,209,367,386
"57134",66,209,367,385,386
"57150",209,248,322,385,386
"57152",89,248,367,385,386
"57156",209,248,367,385,386
"59618",66,89,248,367,385
"59638",66,89,209,322,367
"59643",89,248,322,367,385
"1619",66,193,209,248,461
"1631",66,89,193,248,385
"1635",89,193,248,461,473
"1646",49,63,209,385,386
"4169",49,89,367,461,467
"4171",49,89,322,461,467
"4173",49,322,461,467,473
"4176",49,66,322,461,473
"4177",66,193,322,461,473
"4181",49,66,367,461,473
"4217",66,89,193,461,473
"5023",49,66,367,385,473
"5026",49,367,385,467,473
"5050",193,322,385,461,467
"5652",49,209,322,461,473
"5655",193,209,322,461,473
"5676",37,209,322,461,473
"5684",37,63,209,248,473
"6186",193,367,385,461,467
"6188",193,385,461,467,473
"6698",193,367,461,467,473
"6707",37,66,89,322,461
"6735",37,66,461,467,473
"6737",37,66,367,461,473
"6741",66,193,367,461,473
"6745",89,193,367,385,461
"6752",37,66,89,385,467
"6753",37,89,322,385,467
"10885",49,209,322,467,473
"10889",49,209,248,467,473
"12397",37,66,89,322,467
"12408",66,193,367,385,473
"12414",193,322,385,467,473
"13545",37,66,385,461,473
"13577",89,193,385,467,473
"14025",37,367,385,461,467
"15238",37,322,385,461,467
"15259",209,248,386,461,473
"15261",209,248,386,461,467
"15843",193,209,367,385,467
"15846",209,367,385,386,467
"15853",66,89,322,367,461
"15881",89,193,322,385,461
"16414",209,322,367,385,473
"17292",193,209,367,461,473
"17293",209,367,386,461,473
"17294",66,209,367,386,461
"17321",66,209,248,386,461
"17322",66,248,385,386,461
"17329",37,63,248,385,473
"17678",66,367,385,386,473
"17680",66,193,322,385,473
"17707",63,209,367,386,473
"20229",63,89,367,385,386
"20230",63,89,367,386,461
"22986",63,209,248,367,386
"29208",49,63,89,367,385
"29231",63,89,322,367,385
"29233",63,89,248,367,385
"30148",49,63,89,248,461
"30153",63,193,367,385,461
"30156",49,209,248,385,473
"32738",63,89,193,248,385
"32765",63,209,248,386,473
"34731",37,63,322,385,461
"36895",37,49,66,89,385
"36908",37,66,193,385,461
"36915",49,367,385,461,473
"36916",49,89,367,385,473
"38405",37,63,66,367,385
"38406",37,49,63,66,385
"38407",37,49,63,385,473
"39192",37,49,385,461,467
"39196",37,49,89,385,467
"39226",37,66,89,385,461
"39227",37,89,385,461,467
"41431",49,209,248,461,473
"42259",49,66,89,322,461
"44389",37,49,66,89,209
"44392",37,49,63,89,209
"44394",37,49,63,209,385
"44411",37,49,209,385,473
"54127",37,89,248,461,467
"54129",37,209,248,461,467
"54138",37,66,89,209,248
"54160",49,89,209,248,467
"54163",49,89,209,248,385
"54164",49,89,209,385,386
"56622",49,66,209,367,385
"56627",49,209,248,385,467
"56631",49,89,209,248,367
"56654",209,248,385,386,467
"56659",209,248,367,386,467
"57611",49,66,209,248,322
"57615",209,322,367,385,386
"57620",89,209,248,367,386
"57627",193,209,322,367,385
"59054",89,209,322,386,467
"59078",89,209,248,386,467
