"","V1","V2","V3","V4","V5"
"35025",18,107,111,152,201
"35029",90,102,107,152,201
"35744",18,90,107,111,201
"35758",5,18,90,102,119
"36887",26,102,107,111,201
"36891",18,102,107,111,201
"36904",18,102,107,111,119
"36905",26,90,102,107,111
"39087",5,18,102,111,201
"39088",5,18,102,152,201
"39096",5,107,119,152,201
"39098",5,90,107,119,152
"39099",5,18,90,119,152
"39874",26,102,107,111,119
"39876",26,102,107,119,201
"39892",18,90,102,107,111
"39899",18,26,102,107,119
"39924",102,107,119,152,201
"42319",5,90,102,107,152
"42322",90,102,107,201,353
"42327",107,119,152,201,353
"42333",5,18,90,102,152
"42338",18,90,102,107,152
"42342",18,29,90,107,119
"42347",5,29,90,107,201
"42349",29,90,107,201,353
"42351",18,29,90,201,353
"42352",18,90,102,201,353
"42353",18,102,119,201,353
"42360",18,102,107,119,152
"43000",5,18,90,102,160
"43001",5,18,90,152,160
"43006",18,152,160,201,353
"43008",18,102,160,201,353
"43013",29,102,119,152,201
"43015",29,119,152,201,353
"43017",29,90,152,201,353
"43028",18,90,102,160,353
"43037",5,102,119,152,201
"43044",18,90,102,152,160
"43050",18,29,90,160,201
"43053",90,102,152,160,201
"44860",90,102,107,160,353
"44870",18,29,119,152,201
"44877",29,90,102,107,201
"44882",29,90,102,160,353
"44883",29,90,152,160,353
"44889",29,107,152,160,201
"44890",29,107,119,152,201
"44896",102,107,119,201,353
"45498",26,90,102,107,160
"45523",26,90,102,107,119
"45524",18,26,90,102,119
"45537",18,90,102,119,353
"46259",90,107,119,152,353
"46260",90,102,107,119,353
"50193",18,102,107,143,201
"50195",18,29,102,143,201
"50196",18,29,143,152,201
"50197",18,29,119,143,152
"50198",18,119,143,152,353
"50199",107,119,143,152,353
"50209",18,26,102,119,201
"50214",18,102,143,201,353
"50215",18,143,152,201,353
"50223",18,102,143,152,201
"50231",102,119,143,152,201
"50972",26,29,102,119,201
"50976",26,29,143,152,201
"50980",29,143,152,201,353
"50981",29,119,143,152,353
"50982",102,119,143,152,353
"50987",102,143,152,201,353
"50996",26,29,119,152,201
"51007",5,102,143,152,201
"51008",26,102,143,152,201
"51009",26,102,119,152,201
"51678",102,119,152,201,353
"51687",26,29,102,143,201
"51697",5,29,102,119,201
"51706",5,29,119,143,353
"51708",5,29,143,201,353
"51715",29,102,143,201,353
"51718",5,29,119,143,152
"53060",5,26,102,119,152
"53061",26,29,102,119,152
"53062",26,29,102,143,152
"53067",29,102,143,174,353
"53068",29,143,152,174,353
"53074",26,102,119,143,152
"53076",5,26,102,143,152
"53077",5,26,29,102,143
"53080",29,102,143,152,174
"53085",29,119,152,174,353
"53090",5,102,143,152,174
"53095",5,29,143,152,174
"53779",5,26,29,102,201
"53780",5,29,102,152,201
"53787",102,119,152,174,353
"53789",119,143,152,174,353
"53796",5,102,119,143,152
"53803",29,102,119,201,353
"53805",29,102,119,143,353
"53807",29,143,174,201,353
"53809",102,143,174,201,353
"53811",5,102,143,174,201
"53824",29,102,119,143,174
"54981",26,29,102,119,174
"54983",5,29,102,119,131
"54989",5,29,131,143,174
"54991",5,131,143,174,353
"54992",5,102,131,143,174
"54993",5,102,119,131,143
"54996",102,119,131,143,353
"55000",26,29,119,131,174
"55001",5,29,119,131,174
"55007",29,102,131,143,174
"55008",102,119,131,143,174
"55011",29,102,119,131,143
"57603",5,26,102,119,131
"57606",5,102,119,131,353
"57608",5,102,119,174,353
"57612",29,131,143,174,353
"57618",5,26,119,143,174
"57621",5,102,119,143,174
"57622",5,102,119,131,174
"57624",5,29,119,143,174
"57629",5,29,119,131,353
"57632",29,119,131,174,353
"57634",5,29,102,143,174
"57636",5,29,102,119,143
"58101",29,102,119,131,353
"58103",29,102,119,174,353
"58112",5,29,102,131,143
"58115",5,26,102,119,143
"58123",29,119,143,174,353
"58132",29,119,131,143,174
"58792",26,29,102,119,131
"58793",26,29,102,131,143
"58800",26,29,131,143,174
"58802",102,119,143,174,353
"58807",26,29,119,131,143
"58815",26,102,131,143,174
"58818",102,131,143,174,353
"102",102,107,160,353,376
"103",102,107,160,353,401
"110",5,18,152,160,401
"113",18,102,107,152,401
"117",18,102,107,152,376
"120",18,102,160,353,376
"121",18,102,160,353,401
"125",18,102,107,160,376
"127",18,102,107,152,160
"137",18,107,152,376,401
"139",5,18,152,376,401
"141",5,107,152,376,401
"150",18,152,353,376,401
"622",107,152,160,201,353
"634",18,102,107,376,401
"666",5,102,152,353,401
"4561",5,107,119,152,160
"4574",18,102,107,119,401
"5886",18,26,29,160,401
"5893",5,29,102,119,160
"5894",5,102,119,152,160
"5897",5,102,119,152,401
"5898",5,29,119,152,401
"5903",18,26,119,152,401
"5906",18,26,119,152,160
"5918",26,102,152,160,401
"5920",26,102,119,152,401
"5921",26,29,102,119,401
"5925",5,29,102,119,152
"5936",18,119,152,160,401
"7105",5,29,102,160,401
"7106",5,29,102,119,401
"7111",18,26,29,119,160
"7115",18,26,152,160,401
"7124",5,102,152,160,401
"7130",5,18,102,160,201
"7139",5,29,119,144,401
"7721",102,107,152,160,401
"7724",102,107,119,152,160
"8928",18,29,102,119,160
"8929",18,29,102,119,144
"8947",18,29,102,119,152
"11407",26,107,160,201,401
"11439",18,102,152,201,401
"11442",18,107,119,152,401
"11455",102,107,160,201,401
"12498",5,102,107,119,401
"13807",18,26,90,102,401
"13831",18,90,107,119,401
"13833",18,90,102,119,401
"13835",18,26,90,119,401
"17523",26,90,107,152,160
"17526",26,90,102,107,401
"17528",26,90,102,134,401
"17530",5,90,102,134,401
"17531",5,102,134,152,401
"17534",5,134,152,160,401
"17539",90,107,152,160,353
"17548",5,90,107,152,160
"17550",5,90,107,160,401
"18475",18,90,107,201,401
"19336",18,90,107,134,401
"19969",18,26,90,134,401
"19972",26,90,107,134,401
"19975",18,107,134,160,401
"19994",107,134,201,353,401
"19995",107,160,201,353,401
"19998",90,102,152,353,401
"20398",18,90,201,353,401
"20399",18,90,160,201,353
"20402",18,134,160,201,353
"20406",26,90,134,152,160
"20407",90,134,152,160,353
"20408",18,90,134,152,160
"20417",29,102,160,201,353
"20419",29,90,102,201,353
"20421",26,29,90,102,201
"20422",26,29,90,102,134
"23247",90,107,134,160,353
"23256",18,90,102,107,353
"23260",5,18,90,134,152
"23267",5,90,107,134,201
"23274",5,90,102,119,152
"24935",90,107,160,201,353
"24940",18,107,119,160,201
"24958",18,26,90,152,160
"24966",26,107,119,160,201
"24977",90,107,152,160,201
"27835",18,102,134,160,201
"27841",5,102,119,160,201
"27842",5,29,90,119,201
"27856",5,18,90,119,201
"27859",18,26,102,134,152
"27885",18,29,134,160,201
"28525",5,29,90,102,201
"28527",5,18,29,90,201
"28548",5,90,134,152,201
"28554",18,134,152,160,201
"29049",5,90,102,107,160
"29053",18,26,102,160,201
"36682",90,102,107,119,201
"38454",5,18,29,119,201
"38458",18,29,102,107,201
"38462",18,29,90,102,107
"38465",26,29,90,102,107
"38480",18,26,90,119,152
"38481",18,26,111,119,152
"38483",5,18,29,111,119
"39618",26,90,102,107,152
"39621",18,102,107,152,201
"39651",5,29,90,119,152
"39652",5,29,119,152,201
"40879",5,102,107,119,201
"40890",18,107,111,119,152
"40894",90,102,107,111,353
"40895",102,107,111,119,353
"40896",102,107,111,201,353
"40898",5,102,107,111,201
"41744",5,90,102,107,111
"41769",5,90,102,107,119
"41771",5,18,90,107,119
"41773",5,102,107,111,119
"41776",18,102,107,201,353
"41784",18,90,111,152,353
"41799",5,29,111,119,152
"44464",5,18,107,119,201
"47278",26,102,107,201,232
"47286",18,107,119,152,232
"47288",18,119,152,232,353
"47300",107,152,201,232,353
"47303",18,152,201,232,353
"47304",18,102,119,232,353
"47905",18,102,107,152,232
"47907",18,29,107,152,232
"47910",18,29,102,152,201
"47927",18,29,102,107,119
"48201",26,29,102,107,119
"48209",18,102,152,201,353
"48213",18,29,152,201,353
"48215",18,29,102,201,353
"48216",18,29,102,119,353
"48224",18,29,107,201,232
"48238",18,29,119,152,232
"48699",29,107,152,201,232
"48702",18,29,102,119,232
"48705",18,29,119,232,353
"48708",18,29,119,152,353
"49606",26,102,107,143,201
"49608",18,29,143,152,353
"49611",18,29,107,143,152
"49621",18,26,107,119,201
"49625",18,26,107,143,201
"49626",18,107,143,201,353
"49629",102,107,143,152,353
"49631",29,102,107,143,152
"49636",18,102,143,152,353
"49644",18,29,143,152,232
"52419",5,102,119,152,353
"52424",29,102,143,152,353
"52425",5,29,143,152,353
"52426",5,26,29,143,152
"52432",5,26,29,102,119
"52437",29,102,119,143,152
"54783",5,26,102,119,174
"54790",5,29,119,174,353
"54791",5,29,143,174,353
"54792",26,29,143,174,353
"54793",29,102,131,143,353
"54799",5,26,102,131,143
"54805",5,29,102,119,174
"54809",5,102,143,174,353
"54825",5,29,119,131,143
"54827",5,119,131,143,174
"56305",29,119,131,143,353
"56738",102,119,131,174,353
"56948",5,102,119,143,353
"59679",26,102,119,131,174
"59685",26,119,143,174,353
"59687",26,119,131,143,353
"59688",26,102,119,131,143
"59692",26,102,119,143,174
"59704",26,119,131,143,174
"59707",119,131,143,174,353
