"","V1","V2","V3","V4","V5"
"45288",141,192,351,403,448
"45292",141,192,215,351,403
"45302",110,226,277,323,327
"49258",110,141,159,226,338
"49266",141,215,338,403,448
"49267",192,215,338,403,448
"49269",110,141,192,215,448
"49273",110,141,215,338,448
"50430",141,159,215,226,338
"50433",141,215,226,277,338
"50445",192,215,277,403,448
"50447",192,215,226,277,403
"50448",215,226,277,338,403
"50449",159,226,277,338,403
"50454",159,192,215,226,338
"53357",110,159,192,277,351
"53358",110,159,277,351,448
"53361",159,277,351,403,448
"53363",277,327,351,403,448
"53364",226,277,327,403,448
"53368",141,226,327,403,448
"53373",110,141,159,351,448
"53380",192,277,327,351,448
"53388",192,277,327,351,403
"53393",277,323,327,403,448
"54469",192,327,338,351,403
"54470",192,226,327,403,448
"54493",159,192,226,403,448
"54500",192,226,277,327,448
"54501",192,277,323,327,448
"56386",192,226,327,338,441
"56387",141,192,226,327,441
"56390",141,192,226,327,403
"56392",141,226,327,338,403
"56412",141,226,327,338,441
"57206",192,226,327,338,403
"57221",141,159,192,226,403
"57797",141,192,277,403,448
"57803",141,192,338,441,448
"57807",141,338,351,441,448
"57817",141,215,351,441,448
"57832",141,192,277,351,448
"58968",110,141,192,215,351
"58974",141,215,277,403,448
"58975",192,277,327,403,448
"58977",141,192,327,403,448
"58978",141,192,327,351,403
"58984",110,141,215,277,351
"58985",141,215,277,351,403
"2083",141,145,159,192,323
"2085",145,159,192,323,338
"2087",141,145,159,323,338
"2088",141,145,159,338,351
"2098",141,159,323,441,448
"2106",141,159,403,441,448
"2110",159,338,403,441,448
"2111",159,323,338,403,441
"2124",141,159,323,338,351
"2761",141,159,192,403,448
"2764",141,184,192,403,448
"2767",110,141,338,351,403
"2771",110,141,338,351,441
"2775",141,338,403,441,448
"2785",110,184,192,351,448
"2786",110,192,351,403,448
"2787",110,141,192,351,403
"2795",141,184,323,338,441
"3272",141,159,338,403,448
"3294",110,141,184,192,323
"4703",110,159,192,323,448
"4707",110,141,184,192,448
"4724",141,159,323,403,448
"4731",141,192,338,403,448
"4757",141,184,338,351,448
"5302",145,159,192,338,351
"5303",145,159,192,338,448
"5308",141,145,184,338,351
"5315",110,141,192,338,351
"5324",145,184,192,338,448
"5327",141,145,159,351,448
"5336",141,184,323,338,351
"7540",159,192,323,351,441
