"","V1","V2","V3","V4","V5"
"4312",47,79,115,242,380
"4974",230,242,273,389,435
"4995",45,47,115,242,380
"4997",45,115,242,273,435
"4999",115,230,242,273,389
"5002",230,242,273,330,362
"5005",230,242,330,362,469
"5007",45,230,330,362,469
"6202",115,242,347,362,389
"6203",230,242,347,362,389
"6206",230,242,347,362,435
"6207",230,242,273,362,435
"6209",115,230,273,362,435
"6228",47,230,242,347,362
"6234",45,47,347,362,469
"6239",45,74,330,362,469
"7773",47,79,230,242,273
"8301",47,79,230,242,347
"8303",79,230,242,347,435
"8332",79,115,230,242,389
"9009",79,115,230,242,435
"9488",79,115,230,242,347
"10218",79,230,242,273,347
"10244",47,79,115,230,242
"10249",47,79,115,230,389
"12561",115,242,273,380,389
"18364",230,242,273,330,389
"18367",115,230,242,273,330
"18370",47,115,230,273,362
"18386",115,230,242,330,347
"18388",115,230,273,330,347
"18398",45,230,242,362,380
"19484",230,273,347,362,389
"19486",47,230,273,347,362
"19487",47,230,273,347,380
"19498",115,242,273,330,380
"22413",79,273,330,347,380
"22415",79,273,347,380,389
"26523",230,242,347,435,469
"26524",230,242,330,347,469
"26526",74,230,330,362,469
"35796",45,242,330,362,380
"35799",45,330,362,380,469
"37016",115,273,347,362,389
"38399",45,115,330,362,469
"39328",115,242,273,330,389
"39330",115,330,380,389,469
"39944",45,47,242,273,380
"39948",45,242,273,380,435
"43462",115,230,389,435,469
"43464",115,380,389,435,469
"43466",47,115,347,380,469
"43477",115,347,380,435,469
"43480",47,115,380,389,469
"43489",47,242,347,380,469
"49174",47,230,273,362,389
"49186",242,273,380,389,424
"49190",47,242,273,362,389
"49193",47,230,242,380,389
"49201",230,242,347,380,424
"49207",242,330,362,380,424
"51883",47,115,242,380,424
"51887",47,242,380,424,469
"51907",47,230,380,424,469
"52793",230,273,362,389,435
"53091",47,230,242,362,424
"53092",47,230,362,424,469
"53095",74,230,330,424,469
"55909",230,242,362,389,435
"55921",47,347,380,424,469
"55926",347,380,424,435,469
"55927",242,347,380,424,435
"57337",79,242,347,362,435
"57338",79,273,347,362,435
"57363",47,79,242,362,380
"57368",79,242,273,330,362
"57370",115,273,330,347,362
"58577",79,115,273,424,435
"59714",47,74,380,424,469
"59716",47,74,347,380,469
"59723",74,242,330,362,469
"59726",74,242,330,380,469
"59734",74,330,380,424,469
