"","V1","V2","V3","V4","V5"
"51131",75,147,271,360,442
"51137",147,164,336,360,459
"51140",12,75,164,271,459
"51149",75,127,164,271,442
"51156",4,12,164,271,459
"51158",12,147,164,271,459
"51166",75,147,164,271,360
"52563",21,75,360,392,442
"52569",4,21,147,392,459
"52577",4,147,164,271,360
"52594",4,75,147,271,459
"53307",21,164,271,360,442
"53309",21,164,360,392,442
"53312",4,21,164,392,459
"53331",4,164,360,442,459
"53340",4,12,147,360,459
"55470",21,164,271,442,459
"55474",4,127,164,271,459
"55476",4,127,147,271,459
"55477",4,127,147,336,392
"55487",12,21,147,164,271
"55491",21,164,271,392,442
"55494",4,21,164,271,392
"55496",4,127,164,336,392
"56333",127,164,271,442,459
"56339",4,147,271,392,459
"56342",4,147,336,392,459
"56343",4,147,336,392,442
"56344",4,147,336,442,459
"56345",4,147,271,442,459
"56353",4,127,164,392,459
"56357",127,147,271,442,459
"56361",4,147,164,271,392
"56365",4,147,164,336,392
"56370",4,147,271,392,442
"57165",4,21,147,336,392
"57169",4,21,164,336,459
"57186",4,12,127,147,336
"57190",4,21,127,147,271
"57194",4,21,147,336,442
"58564",4,127,147,336,442
"58566",4,127,147,164,271
"58570",4,21,147,164,271
"58573",4,21,164,271,442
"58582",4,127,147,164,336
"411",21,75,336,442,459
"423",164,271,422,442,459
"433",21,164,336,360,442
"435",21,336,360,422,442
"449",21,127,147,360,442
"452",21,75,127,360,442
"456",127,147,164,360,422
"459",127,147,164,336,422
"1918",75,147,336,422,459
"1936",21,75,336,422,442
"3141",21,75,336,392,442
"3189",21,75,147,271,336
"5841",12,147,164,392,459
"5867",12,127,147,164,422
"5870",12,21,75,127,164
"6388",12,21,147,164,336
"6391",12,147,164,336,422
"6409",21,75,336,360,422
"6422",12,147,164,360,422
"6424",4,12,21,164,360
"9883",4,12,75,360,422
"9892",12,21,147,164,459
"10465",4,21,147,164,360
"10482",12,21,147,164,392
"10486",12,21,147,164,360
"10497",4,12,75,147,360
"11358",75,147,271,336,422
"11364",164,336,392,422,442
"11367",12,21,164,422,442
"11368",12,21,75,422,442
"11372",4,12,21,75,360
"11380",12,75,147,360,422
"11405",4,75,147,336,422
"14913",21,147,164,422,459
"14936",75,147,360,392,422
"16523",4,21,360,422,442
"16529",4,21,75,271,442
"16549",12,147,336,442,459
"16552",12,147,392,442,459
"16559",12,147,164,336,442
"16844",4,21,147,422,442
"16845",4,147,336,422,442
"16851",21,75,360,422,442
"16857",4,21,147,360,442
"17844",4,21,271,336,422
"19939",75,147,336,360,422
"19950",12,164,392,442,459
"21437",75,147,360,392,459
"21442",12,127,147,164,459
"21455",4,12,75,360,459
"21457",4,75,147,360,459
"21467",4,12,147,164,459
"22171",75,147,336,360,459
"22837",147,360,422,442,459
"22855",4,21,127,147,422
"24612",21,75,271,336,422
"24613",21,75,336,392,422
"24615",21,147,336,392,422
"24616",21,147,392,422,459
"24627",21,75,271,360,422
"24639",4,21,75,392,459
"26119",4,147,164,422,459
"28922",4,75,147,271,422
"28925",4,147,164,271,422
"28938",4,164,271,360,459
"30232",4,164,336,422,459
"30250",4,12,75,336,459
"30256",4,12,75,147,336
"32825",21,75,147,392,459
"32853",12,147,360,442,459
"32856",12,75,360,442,459
"32860",4,75,360,442,459
"34491",4,147,271,336,422
"34502",12,164,271,422,442
"34505",4,12,147,164,271
"34526",4,12,164,392,442
"36934",4,21,75,336,442
"36967",4,271,360,422,442
"36972",75,164,271,360,442
"45056",4,164,271,360,422
"46608",4,147,164,360,392
"47140",75,147,336,442,459
"47144",21,75,164,271,442
"47164",75,147,164,360,459
"47681",75,147,271,442,459
"47688",21,271,360,442,459
"49520",4,147,336,360,459
"49526",4,21,147,392,442
"49530",4,21,75,392,442
"49550",4,12,147,164,360
"49554",12,147,164,360,442
"53824",4,21,75,147,442
"54555",21,164,336,442,459
"54584",4,21,164,336,392
"54609",4,21,147,164,442
"57845",4,21,127,147,336
"57873",4,147,164,336,442
"57875",4,147,164,271,442
"59183",4,12,147,164,336
"59197",127,147,164,271,459
"59212",12,127,147,164,392
