"","V1","V2","V3","V4","V5"
"48742",43,61,78,177,420
"48744",43,61,177,208,420
"48745",43,46,61,208,420
"48749",46,61,78,316,420
"48758",24,43,78,177,420
"48762",46,61,177,208,316
"48767",43,61,162,208,420
"48771",43,78,162,180,290
"49569",24,43,46,177,208
"49580",24,43,46,177,290
"49591",43,61,177,290,420
"49595",43,177,180,290,420
"49596",24,43,177,180,290
"49597",24,43,177,180,420
"50334",43,46,61,78,177
"50342",24,46,208,316,420
"50359",43,78,177,290,420
"50360",43,46,208,290,420
"50364",24,43,177,208,420
"50372",24,43,177,316,420
"50373",24,43,46,177,316
"52142",43,61,78,290,420
"52145",24,43,61,78,420
"52169",61,78,177,208,420
"52788",24,43,46,78,420
"52810",24,43,61,177,420
"52811",43,46,61,177,420
"52817",24,43,46,61,177
"52825",24,46,61,177,420
"55067",43,46,61,78,420
"55100",24,43,46,177,420
"56037",24,61,177,208,316
"56044",43,61,177,404,420
"56047",24,43,61,404,420
"56049",24,61,208,404,420
"56054",24,46,177,208,290
"56063",24,61,78,177,290
"56067",24,43,78,162,177
"56072",24,78,162,177,290
"56082",46,61,177,208,290
"56083",46,61,78,177,290
"56084",24,46,78,177,290
"57432",46,61,78,177,404
"57436",46,61,78,404,420
"57439",24,43,46,208,420
"57445",24,43,162,177,208
"57447",24,162,177,208,404
"57448",24,78,162,177,404
"57450",24,177,208,290,316
"57459",61,177,208,404,420
"58417",46,177,208,290,316
"58419",46,78,162,290,316
"59588",61,78,290,404,420
"59591",78,177,290,404,420
"59593",43,78,177,180,290
"60569",43,46,61,177,208
"60585",24,43,61,177,316
"60591",24,43,61,177,208
"60594",24,43,61,78,177
"60599",61,208,290,316,420
"60601",61,180,208,290,420
"60603",61,78,180,290,420
"62252",24,43,177,404,420
"62266",43,46,78,177,420
"62269",46,177,208,316,420
"2194",24,46,177,180,427
"2201",24,46,61,180,259
"2204",24,46,61,188,259
"2206",46,61,177,188,420
"2210",24,177,188,420,427
"2220",46,61,177,180,427
"2229",24,61,177,188,259
"2231",24,177,188,259,427
"2234",24,61,177,259,427
"4367",24,61,177,188,420
"4369",24,61,188,259,420
"4371",61,78,259,420,427
"4375",61,177,188,259,427
"4402",61,180,259,420,427
"4411",112,177,180,259,290
"4414",24,177,259,420,427
"4614",61,208,259,420,427
"4619",24,78,259,420,427
"6754",24,177,180,208,259
"6763",46,78,239,259,427
"6769",24,180,208,259,427
"6803",24,177,208,259,420
"9667",24,177,208,239,290
"9669",24,78,177,239,290
"9671",78,177,239,290,427
"9674",78,177,259,290,427
"9676",208,239,259,290,427
"9680",24,177,208,239,427
"9687",24,78,180,290,420
"12705",78,177,239,290,420
"12708",208,239,290,420,427
"12710",46,78,208,290,427
"12713",24,46,78,239,427
"13070",61,177,180,259,427
"13079",24,46,61,78,427
"13085",24,46,61,177,427
"13087",24,61,177,290,427
"13089",24,61,180,290,427
"14522",61,180,239,259,420
"14553",24,61,239,259,420
"16055",46,61,78,177,316
"16069",46,78,177,316,427
"16084",177,208,259,420,427
"16092",78,177,259,420,427
"16096",46,177,208,420,427
"16565",177,208,239,259,427
"16567",46,208,239,259,427
"16570",46,78,259,316,427
"16587",46,61,177,239,427
"16592",46,78,177,259,427
"16597",61,177,208,259,420
"16600",46,177,208,259,420
"16601",46,177,259,316,420
"16605",46,61,208,420,427
"18234",24,177,239,259,316
"18238",61,239,259,316,427
"18249",24,46,177,316,427
"18269",46,61,316,420,427
"18271",24,46,316,420,427
"18725",46,61,239,259,316
"18726",46,61,208,259,316
"18737",24,177,239,316,420
"18740",24,46,61,177,316
"18771",46,78,180,290,316
"19417",61,78,259,316,420
"19455",61,180,208,259,290
"19456",61,180,259,290,316
"22242",24,46,78,239,420
"22244",24,78,208,259,420
"22247",24,46,61,78,208
"22254",24,78,239,259,427
"25195",24,46,61,78,239
"25199",24,46,61,177,259
"25230",46,180,208,290,420
"26020",46,61,78,239,420
"26022",46,61,177,239,420
"28693",46,61,78,208,427
"30405",61,180,239,259,427
"30407",180,239,259,290,427
"33051",46,78,177,404,427
"33072",61,177,259,404,427
"33075",46,61,177,259,404
"34215",61,78,259,404,420
"34245",78,177,259,404,427
"34247",78,259,404,420,427
"34250",239,259,404,420,427
"34895",24,208,259,404,427
"34897",61,208,259,404,427
"34929",24,61,78,177,427
"36997",24,177,208,259,404
"38825",24,46,177,259,427
"38849",78,177,180,259,427
"39565",24,78,177,180,427
"39571",24,46,180,208,420
"40174",61,177,208,259,404
"40201",61,78,177,259,290
"40205",61,78,259,290,420
"40207",208,259,290,404,420
"40209",78,259,290,404,420
"40210",78,180,259,290,420
"40220",61,78,180,259,290
"41716",24,208,239,259,420
"41734",24,46,61,208,290
"42478",24,61,180,239,259
"42496",24,46,177,180,420
"42501",61,177,180,290,420
"43896",24,46,177,316,404
"43911",24,61,208,239,420
"43920",46,177,316,404,420
"45573",24,43,46,61,78
"45586",24,61,78,180,420
"45587",24,61,208,316,420
"46191",46,61,78,177,420
"47095",24,46,61,208,420
"47103",24,78,177,290,420
"47108",24,177,208,290,420
"47111",24,43,177,290,420
"47119",24,43,61,290,420
"47123",24,43,46,61,208
"47522",61,177,208,290,420
"47524",24,61,177,208,290
"47548",43,46,78,290,420
"47549",24,43,46,290,420
"48439",46,61,180,208,420
"48459",61,78,177,290,420
"48461",43,61,208,290,420
"48462",24,43,61,208,290
"48474",61,78,162,180,290
"50565",24,43,61,208,420
"50589",43,61,177,316,420
"50605",46,61,78,180,290
"51837",46,78,177,290,316
"53634",43,61,78,177,290
"53639",24,43,177,208,290
"54298",24,43,78,177,290
"57004",24,43,61,177,290
"57005",24,162,208,290,420
"57063",43,78,177,208,420
"58915",43,162,239,290,420
"60834",43,46,78,177,404
"60835",43,78,177,404,420
"60839",24,46,208,404,420
"60852",24,61,162,208,420
"60854",24,43,61,162,420
"60866",46,78,290,316,420
"60875",24,78,290,316,420
"60877",61,78,162,290,316
"62704",43,46,61,290,420
"63283",78,162,180,208,290
