"","V1","V2","V3","V4","V5"
"45926",36,182,257,318,387
"45927",27,36,182,257,387
"45928",27,36,182,257,429
"45930",25,27,36,182,429
"45932",25,27,36,136,429
"45933",25,27,36,136,318
"45937",27,36,136,182,318
"46579",25,36,136,236,318
"46580",25,36,236,318,429
"46582",25,36,257,318,429
"46586",27,36,257,387,429
"46590",27,36,182,236,387
"46591",27,136,182,236,387
"46597",25,136,182,236,318
"46609",27,36,236,257,429
"46611",25,27,36,236,429
"46612",25,27,36,182,236
"46616",25,27,136,182,318
"47330",25,27,36,236,318
"47337",36,182,257,318,333
"47356",25,27,182,236,318
"47360",27,182,236,318,429
"48121",25,27,36,333,429
"48125",27,36,136,333,429
"48128",27,136,182,318,333
"48129",27,136,182,236,318
"48143",25,27,36,182,387
"48156",27,36,182,387,429
"52005",27,36,257,318,429
"52006",27,36,182,257,318
"52007",27,36,318,333,429
"52011",25,27,36,318,333
"52014",25,27,182,318,333
"52030",25,27,182,333,387
"52032",27,36,182,333,429
"52039",27,36,236,318,429
"53897",25,182,257,318,387
"53902",25,27,36,257,318
"53903",27,36,136,257,318
"53904",27,36,136,257,429
"53905",27,36,136,257,325
"53906",25,27,36,257,325
"53909",25,36,257,318,325
"55782",27,36,182,236,333
"55783",27,36,257,333,429
"55788",182,257,318,387,429
"55789",182,236,257,318,387
"55797",36,182,236,318,387
"55808",182,236,257,318,429
"55812",27,36,182,236,257
"56538",136,182,318,333,387
"56555",27,182,236,318,387
"56561",36,136,182,318,387
"56563",36,136,182,318,429
"56566",36,136,257,318,429
"56567",36,257,318,333,429
"56576",27,182,236,257,429
"56578",27,236,257,387,429
"57701",182,236,318,333,387
"57707",36,182,236,257,318
"57715",27,36,303,333,429
"57720",27,36,182,318,333
"57721",36,182,318,333,387
"57723",36,236,318,333,387
"57727",36,236,257,318,387
"57732",36,257,303,318,387
"57739",27,36,257,303,333
"57741",27,36,236,303,333
"57743",36,182,236,318,333
"58372",27,36,236,257,318
"58375",27,36,236,318,333
"58381",36,182,236,318,429
"277",25,142,236,318,325
"279",136,142,182,236,318
"282",136,142,146,182,318
"312",36,167,236,303,318
"314",36,167,236,257,303
"2240",25,146,182,257,325
"2254",25,146,257,318,325
"2255",146,182,257,318,325
"2264",25,136,142,146,325
"2270",36,146,236,318,325
"2277",36,167,182,194,236
"2278",36,167,182,194,303
"2897",25,36,146,303,325
"2913",136,146,194,318,325
"2916",25,142,146,194,325
"2918",25,36,136,142,325
"4070",142,146,194,303,325
