"","V1","V2","V3","V4","V5"
"51569",240,319,366,400,455
"52188",258,366,382,400,455
"52193",48,240,258,319,400
"52209",117,240,258,400,455
"52211",117,240,258,319,400
"52212",117,240,319,400,455
"53205",48,240,319,366,400
"53212",48,240,258,400,455
"54043",240,319,400,430,455
"54053",48,258,319,382,430
"54057",117,258,382,400,455
"54064",48,117,240,366,455
"54705",48,117,240,319,366
"54725",117,258,319,366,382
"54733",240,319,349,366,430
"54735",48,240,319,349,366
"54740",48,240,319,349,383
"54741",48,240,319,383,400
"56245",48,240,319,430,455
"58884",48,240,258,366,400
"58907",48,240,319,366,430
"58916",240,319,349,383,400
"59704",48,240,319,383,430
"327",117,258,281,319,383
"329",281,319,382,383,430
"339",148,281,319,382,430
"1239",148,258,281,366,430
"1266",48,281,366,382,455
"4489",48,258,319,349,366
"4492",48,258,349,382,455
"4530",48,148,366,382,455
"5181",148,258,281,430,455
"6831",48,258,281,319,455
"6835",258,281,302,430,455
"6840",258,302,383,430,455
"6843",117,258,302,383,455
"6846",48,258,302,383,455
"6849",48,258,302,319,455
"6853",48,258,302,366,455
"8371",258,281,319,349,430
"8372",258,319,349,430,455
"8749",258,319,366,430,455
"8750",117,258,319,366,455
"12055",117,281,302,349,455
"12058",117,302,319,349,366
"12060",117,302,319,366,383
"12065",117,302,366,383,455
"12076",258,281,383,430,455
"12080",117,302,319,383,455
"12087",117,258,281,366,455
"12582",48,117,302,319,366
"17060",117,258,281,319,455
"17068",117,281,319,366,382
"17071",117,258,281,366,382
"17945",258,366,383,430,455
"17954",281,349,366,382,383
"17956",258,281,366,382,383
"19122",117,258,349,366,455
"20525",117,258,281,302,349
"20747",117,258,281,383,455
"20757",117,258,366,382,430
"20761",117,258,281,319,382
"20766",117,258,281,302,455
"20768",281,302,382,430,455
"20782",48,258,319,349,383
"23355",148,349,366,382,455
"23356",148,240,349,366,455
"23357",148,240,258,349,455
"23382",48,258,366,382,455
"24418",48,240,258,319,383
"25877",117,240,319,349,366
"28839",281,352,382,430,455
"28844",117,281,352,382,455
"29908",117,258,302,319,352
"29937",48,117,258,319,383
"33146",258,352,366,382,455
"33148",258,319,352,366,382
"35621",48,258,352,366,455
"35622",48,258,302,352,366
"35625",117,258,302,366,455
"35626",117,258,302,366,430
"36181",48,258,319,366,383
"36184",48,258,366,383,455
"36187",117,366,383,430,455
"36189",48,117,366,383,455
"36205",258,319,382,383,430
"36447",258,302,366,430,455
"36456",117,258,302,366,383
"40475",240,281,319,349,430
"40480",117,240,281,319,383
"40484",117,240,319,383,455
"40486",117,258,382,383,455
"40507",117,281,319,382,383
"42220",240,258,319,366,430
"43012",117,240,319,366,455
"43017",258,319,366,382,430
"45227",349,366,382,400,455
"45230",258,319,349,366,400
"45246",258,319,349,382,400
"45251",117,240,258,319,383
"46550",240,258,383,430,455
"46552",240,258,319,383,430
"46567",240,319,349,382,383
"49703",240,258,366,400,430
"50340",117,240,319,366,400
"53038",48,319,366,382,430
"55586",258,366,400,430,455
"55597",48,240,319,400,455
"55600",48,258,319,400,455
"55602",48,258,382,400,455
"55615",48,319,382,400,455
"55617",48,258,319,382,400
"55629",48,240,349,383,400
"56618",258,319,366,382,455
"57526",48,240,319,349,455
