"","V1","V2","V3","V4","V5"
"28048",163,255,329,401,423
"28050",255,329,387,401,423
"28057",98,163,337,401,409
"28063",163,255,337,401,409
"28066",98,329,337,401,409
"28071",98,255,337,401,423
"28072",98,255,288,337,423
"28073",98,255,288,329,423
"28078",98,163,329,401,423
"28081",98,163,337,401,423
"28084",98,329,337,401,423
"29278",255,337,387,401,409
"29283",98,255,329,401,423
"29292",255,288,337,409,423
"29300",98,329,401,409,423
"29302",98,205,401,409,423
"29303",98,205,387,401,423
"29304",205,255,387,401,423
"29309",98,205,255,387,401
"29316",98,255,329,401,409
"29323",98,288,337,387,409
"29329",98,337,401,409,423
"29332",98,329,387,401,409
"29334",337,387,401,409,423
"29336",288,329,387,401,423
"29337",77,329,387,401,423
"29339",77,337,387,401,423
"29343",77,288,329,401,423
"30081",77,329,337,387,401
"30087",98,205,337,401,423
"30089",98,205,288,337,423
"30092",98,205,288,329,387
"30093",98,205,288,329,423
"30100",77,98,329,387,401
"30101",77,98,337,387,401
"30104",77,329,337,401,423
"30106",77,98,337,401,423
"30109",77,205,329,387,401
"30110",77,98,205,329,401
"30113",98,205,329,401,423
"30116",98,205,288,337,387
"30120",77,98,205,279,337
"30122",77,205,255,279,423
"32951",98,329,337,387,401
"32961",77,163,205,401,423
"32965",77,98,329,337,401
"32979",98,163,205,288,401
"32980",77,98,163,205,288
"32986",98,279,329,337,409
"32991",163,205,279,409,423
"33747",98,163,329,401,409
"33760",77,98,163,288,423
"33764",77,98,163,329,401
"33769",205,329,401,409,423
"33771",163,288,329,401,423
"33777",77,98,329,401,423
"33778",77,98,205,401,423
"33779",77,205,401,409,423
"33785",98,163,288,409,423
"33796",98,163,288,401,423
"35201",77,98,329,401,409
"35213",77,288,337,387,401
"35214",77,98,288,337,401
"35216",77,98,288,329,401
"35221",98,288,329,401,423
"36555",98,163,255,401,409
"36556",77,163,255,401,409
"36560",163,337,401,409,423
"36562",77,163,337,401,423
"36564",77,163,255,401,423
"36581",163,205,279,387,409
"36583",205,255,279,387,409
"37802",98,163,279,329,409
"37803",163,279,329,409,423
"37805",77,163,279,337,423
"37808",77,98,279,337,423
"37824",98,279,337,409,423
"37859",77,98,163,288,409
"38517",77,98,337,401,409
"38519",77,98,288,337,409
"38567",77,98,163,288,401
"39434",98,205,337,401,409
"39436",205,337,401,409,423
"39448",98,205,288,337,409
"39452",98,255,337,401,409
"39462",77,205,337,401,423
"39479",98,163,288,337,401
"39489",77,98,401,409,423
"41579",77,98,163,205,423
"41626",77,98,279,409,423
"42818",98,163,205,401,423
"44658",77,98,163,205,401
"44660",98,163,205,401,409
"44666",205,255,288,409,423
"44672",77,98,255,288,329
"44695",77,205,329,401,423
"44699",77,163,205,329,401
"44700",77,163,205,288,401
"45304",98,163,255,401,423
"45315",77,205,288,401,423
"45316",77,98,205,288,401
"45317",60,77,98,288,423
"45319",60,77,163,288,423
"45322",60,77,98,163,288
"45323",60,77,98,163,401
"45341",60,77,288,401,423
"45342",60,77,98,288,401
"47085",77,98,205,255,401
"47086",77,98,205,255,288
"47087",77,205,255,288,409
"47092",77,98,255,288,409
"47095",77,98,288,329,409
"47115",77,163,255,288,409
"47122",77,98,255,288,401
"47123",77,98,163,255,329
"47129",77,98,163,401,423
"47692",77,163,205,401,409
"47701",77,255,288,329,409
"47722",60,77,288,329,409
"47725",77,288,329,409,423
"47726",60,288,329,409,423
"47727",60,255,288,409,423
"48242",60,77,329,401,409
"48243",60,279,329,401,409
"48247",60,279,288,409,423
"48248",255,279,288,423,450
"48249",77,255,288,423,450
