"","V1","V2","V3","V4","V5"
"41292",113,145,221,224,402
"41293",113,145,218,224,402
"41295",113,218,224,272,317
"41296",113,218,221,272,317
"41306",113,145,224,247,402
"41857",113,218,224,402,426
"41875",113,221,224,317,402
"41883",113,145,221,317,402
"41885",145,218,224,317,402
"41896",113,145,224,317,463
"41897",145,224,238,317,463
"41898",145,224,238,247,463
"43746",218,224,272,394,426
"43747",218,224,272,402,426
"45107",113,218,221,224,402
"45125",113,218,224,238,426
"45130",224,238,295,394,426
"45131",145,224,238,295,394
"45133",145,224,238,247,295
"45647",113,224,247,295,394
"46332",113,145,221,394,426
"46333",113,145,218,394,426
"49406",113,145,224,394,402
"49410",113,145,224,272,402
"49413",113,145,218,224,272
"49419",113,218,224,272,402
"49421",113,218,272,394,402
"49424",145,218,394,402,426
"49425",113,145,394,402,426
"49437",113,145,224,402,426
"49439",113,145,218,224,426
"49441",113,145,218,402,426
"49442",113,218,272,402,426
"49452",113,218,394,402,426
"51415",145,218,221,317,402
"51418",113,145,221,402,426
"51434",113,145,221,317,394
"51435",145,221,224,317,394
"51440",145,218,221,402,426
"51455",224,238,247,295,394
"51994",218,272,295,402,426
"54279",113,218,238,402,426
"54282",113,238,402,426,463
"54310",113,145,224,394,426
"55036",221,272,317,394,402
"55052",145,224,394,426,463
"55055",145,224,238,295,463
"55957",272,394,402,426,463
"55962",145,221,394,426,463
"55980",145,221,394,402,426
"55981",145,394,402,426,463
"58835",113,145,221,224,295
"58841",218,221,224,272,295
"58842",218,221,224,272,402
"58870",113,218,224,272,426
"59418",113,145,224,295,426
"59419",113,145,224,295,317
"59421",145,224,237,295,317
"59423",224,237,238,247,295
"59426",145,237,238,247,295
"59430",145,224,237,238,247
"59431",145,224,237,238,317
"59432",145,224,238,295,317
"59435",145,237,238,295,317
"59438",224,237,238,295,317
"59446",224,237,238,247,317
"59448",237,238,247,295,317
"59968",113,145,221,224,394
"59981",113,145,218,221,224
"59993",113,221,224,272,394
"60005",113,224,237,238,295
"60195",218,224,272,394,402
"60205",145,218,221,224,394
"60206",145,218,221,394,426
"60208",145,218,221,272,394
"60210",145,218,221,272,402
"60211",113,145,221,272,402
"60226",113,145,221,394,402
"60229",113,145,224,317,394
"60230",145,224,317,394,463
"60235",224,237,238,317,463
"60982",145,218,317,394,402
"60985",145,218,221,317,394
"60991",113,218,221,224,426
"61008",221,224,394,402,426
"61011",145,221,224,394,402
"61015",145,218,221,394,402
"61024",113,237,238,317,463
"61025",237,238,295,317,463
"61312",113,218,221,394,402
"61349",113,218,224,394,402
"61374",113,145,224,394,463
"61725",145,218,224,394,426
"61743",145,218,224,272,394
"61756",113,145,218,394,402
"63149",218,221,224,272,426
"63197",113,224,237,394,463
"63443",113,145,221,272,394
"63448",145,218,221,224,402
"63466",113,218,221,272,394
"63477",145,218,221,237,402
"63559",145,218,224,402,426
"71",221,238,272,436,463
"74",224,238,272,436,463
"75",221,224,238,272,436
"78",221,224,238,426,436
"833",224,317,402,426,463
"840",103,113,221,426,436
"875",103,224,247,402,426
"877",103,183,238,247,402
"2691",113,221,224,317,426
"2712",103,221,272,426,463
"2745",103,113,272,317,463
"2750",103,113,183,238,317
"2751",103,113,183,238,426
"6875",224,272,402,436,463
"6886",113,221,224,317,463
"7377",113,221,224,238,272
"7378",221,224,238,272,463
"7386",221,224,272,402,463
"8272",221,238,317,402,463
"8276",224,238,402,426,463
"11600",103,224,238,426,463
"11604",221,224,272,402,436
"12207",113,272,317,402,463
"14469",113,221,272,436,463
"14470",113,224,272,436,463
"14857",103,317,402,426,463
"14860",103,402,426,436,463
"14867",103,113,224,272,317
"14869",103,113,272,317,402
"14889",103,272,402,426,463
"14890",103,238,402,426,463
"14893",103,113,224,436,463
"17140",103,113,221,272,317
"17147",224,272,394,426,463
"17151",221,238,394,426,463
"17153",224,238,394,426,463
"17182",224,238,394,436,463
"17184",103,238,247,436,463
"18577",224,317,394,426,463
"18593",221,224,272,394,402
"18597",221,224,272,394,463
"18603",103,221,224,394,426
"18613",221,224,394,426,463
"21948",113,238,272,394,426
"21951",218,238,272,394,426
"21956",218,238,272,402,426
"21959",113,218,238,272,426
"21961",113,238,272,317,394
"21963",113,238,272,317,463
"22662",103,224,238,394,436
"22669",103,224,238,247,394
"23287",113,221,224,317,394
"23308",218,224,238,317,402
"23559",103,224,317,394,463
"23561",221,224,317,394,463
"23581",224,317,394,402,463
"26759",103,113,218,221,394
"27147",103,224,238,317,394
"28086",103,113,272,402,426
"29353",103,317,394,402,426
"29677",113,224,394,426,436
"29688",218,221,394,426,436
