"","V1","V2","V3","V4","V5"
"42664",32,181,261,282,345
"42667",32,181,261,332,458
"42674",140,261,282,332,345
"42677",140,181,282,345,458
"42681",32,140,181,345,458
"43430",32,140,181,341,345
"43432",32,181,341,345,458
"43440",261,282,332,345,458
"43455",32,140,181,261,439
"43457",16,32,140,261,439
"43458",16,32,261,361,439
"44052",32,140,181,261,345
"44088",16,32,282,298,361
"44946",32,282,332,345,458
"44949",32,140,282,345,458
"46391",32,140,181,261,282
"46403",32,261,282,345,458
"46422",140,282,345,439,458
"46426",16,140,298,361,439
"46947",32,140,261,282,345
"46963",32,140,261,332,458
"46976",140,181,341,345,458
"50240",16,32,181,261,332
"50256",32,261,282,332,345
"50265",140,181,261,282,458
"50267",32,181,261,282,458
"50276",16,32,261,282,458
"50283",16,32,140,361,458
"51026",16,140,261,332,458
"51028",16,140,181,261,458
"51029",16,181,261,439,458
"51037",32,181,282,298,332
"51040",32,282,298,332,458
"51043",32,282,298,439,458
"51049",32,261,282,332,458
"51050",140,282,298,332,458
"51051",140,282,298,439,458
"51065",32,181,298,332,458
"51066",32,181,298,439,458
"51078",140,181,282,298,458
"54550",16,140,282,332,361
"54555",140,181,261,282,341
"54564",16,32,140,261,361
"54565",16,32,140,341,361
"54580",32,140,261,282,341
"54589",16,32,181,332,341
"54591",16,32,181,341,361
"54592",16,32,181,282,332
"54595",16,140,181,282,332
"54596",16,140,181,282,341
"54601",16,32,140,282,332
"54603",16,32,140,282,341
"54610",16,32,140,181,282
"56990",16,32,282,332,341
"56993",32,181,261,282,341
"57004",16,181,282,332,439
"57010",16,32,282,298,332
"57011",16,32,261,282,298
"57014",140,181,261,282,298
"57036",16,32,140,181,298
"57048",16,32,261,282,332
"57063",140,261,282,332,341
"57650",16,140,181,261,332
"57652",16,140,181,298,332
"57653",16,140,282,298,332
"57657",16,181,261,282,298
"57658",16,32,181,261,298
"57660",32,181,261,282,298
"57664",140,181,282,298,332
"57668",16,140,261,282,341
"57671",16,140,282,341,439
"57672",16,140,181,341,439
"57679",16,181,282,332,341
"57680",16,181,261,282,341
"57687",16,140,181,261,282
"57698",16,140,181,282,361
"59457",16,282,332,341,458
"59466",16,140,261,282,332
