"","V1","V2","V3","V4","V5"
"19204",106,175,254,374,475
"20850",173,254,374,462,475
"20851",38,254,374,462,475
"20855",38,106,187,445,462
"24815",38,173,244,374,475
"24831",244,254,374,445,475
"25661",187,244,254,374,445
"25662",187,244,254,374,462
"26584",173,244,267,374,475
"26588",106,173,445,462,475
"26589",106,173,175,445,462
"26592",106,267,445,462,475
"26596",106,244,374,445,475
"26600",106,173,244,267,374
"26601",106,173,244,267,445
"27536",244,254,267,374,475
"27777",38,187,254,267,445
"29552",38,173,267,445,475
"29555",38,106,267,445,475
"29558",38,106,173,244,445
"31729",38,106,187,244,445
"32408",175,244,254,445,462
"32411",175,244,254,267,374
"32416",106,244,267,374,462
"32420",106,187,267,445,462
"32422",106,173,187,445,462
"32426",175,187,244,267,445
"32430",106,175,244,374,445
"32436",106,187,244,374,445
"32437",106,187,374,445,462
"32440",106,173,374,445,462
"33293",106,173,175,244,445
"33302",185,187,244,267,374
"33305",185,187,267,374,462
"33306",173,187,267,374,462
"33310",173,244,267,445,462
"33340",106,244,267,445,462
"34263",38,106,175,244,267
"34283",106,173,187,244,445
"34286",38,106,175,244,374
"34857",38,173,175,244,374
"34859",38,175,249,374,462
"34865",38,175,249,445,462
"34867",106,187,249,445,462
"34874",38,173,187,374,462
"34878",106,173,187,244,374
"34879",106,187,244,249,374
"34880",38,175,244,249,374
"35415",187,249,267,445,462
"35430",175,249,267,374,462
"35431",175,249,374,445,462
"35433",187,249,374,445,462
"35437",187,244,249,267,445
"35440",106,187,244,249,445
"35441",106,175,244,249,445
"35443",106,173,175,244,374
"35452",173,185,187,374,462
"35453",173,175,185,374,462
"35454",173,175,185,244,374
"39272",244,249,267,445,475
"40040",222,254,267,445,475
"40041",38,175,254,267,475
"40047",38,175,244,445,462
"40940",175,260,267,445,462
"41876",175,244,260,267,445
"42694",254,260,267,462,475
"42712",222,254,260,267,462
"44707",106,172,175,185,475
"49969",106,175,244,260,445
"49972",38,175,260,445,462
"51774",187,222,260,267,445
"51777",187,222,254,260,267
"51778",187,254,260,267,475
"51800",38,187,222,254,267
"51813",38,260,267,445,475
"52734",106,175,187,254,267
"52736",106,172,175,187,254
"53191",38,187,260,267,462
"54510",222,254,260,445,462
"54512",222,244,254,260,445
"54513",38,172,222,244,254
"54518",38,172,244,254,475
"54537",38,172,222,254,462
"54549",106,172,175,244,260
"55963",38,187,244,260,267
"55970",254,260,445,462,475
"56865",187,244,260,445,462
"57166",187,222,254,267,462
"57184",187,222,254,267,445
"58720",38,106,244,445,475
"58745",172,175,244,254,260
"58772",38,187,260,445,462
"61913",106,244,260,445,462
"61918",106,172,185,244,254
"62144",187,244,260,267,462
"62178",38,187,260,445,475
