"","V1","V2","V3","V4","V5"
"33376",156,189,216,229,274
"33380",57,156,189,216,229
"33387",156,189,206,216,274
"33388",138,156,189,206,216
"33389",69,138,156,189,216
"33391",57,69,138,189,216
"33396",57,69,156,206,229
"33398",57,156,206,216,229
"33400",138,206,216,229,465
"33402",138,189,206,229,465
"33412",57,156,189,206,229
"34260",69,138,156,189,229
"34271",57,138,189,216,326
"34285",57,69,138,216,229
"34291",138,189,206,229,274
"34293",69,138,189,229,274
"34296",167,216,229,274,465
"34297",167,216,229,355,465
"34941",57,69,206,229,465
"34952",138,156,189,216,326
"34957",138,189,216,274,326
"34959",57,216,229,274,326
"34966",57,138,189,229,326
"34970",57,69,138,206,229
"34979",57,156,189,206,216
"34985",57,69,216,229,274
"36051",69,138,206,216,274
"36067",138,156,189,229,326
"36083",138,206,229,274,326
"36086",156,206,229,274,326
"36093",138,156,189,206,229
"36103",156,189,206,229,326
"36750",57,138,167,206,216
"36751",57,138,206,216,229
"36775",69,138,206,229,274
"36777",69,138,189,216,274
"36798",138,189,206,229,326
"37440",138,206,216,229,274
"37452",138,156,189,216,229
"37464",57,167,189,216,274
"37466",57,167,189,206,274
"37467",138,167,206,216,274
"40369",69,156,189,216,274
"40392",138,156,206,216,229
"40414",69,138,216,229,274
"41674",138,156,189,206,275
"41678",138,156,189,229,275
"41698",156,189,206,274,275
"41701",156,189,229,274,275
"41702",156,189,274,275,326
"41703",57,156,189,275,326
"41704",57,138,189,275,326
"41706",57,69,138,189,275
"41708",138,189,206,274,275
"41722",57,138,189,229,275
"41723",69,138,189,229,275
"41725",69,138,206,229,275
"41728",69,138,189,206,275
"41730",138,189,206,229,275
"42514",57,156,189,229,275
"42543",57,69,156,206,275
"42547",57,156,189,206,275
"42555",57,138,189,206,275
"42563",156,216,229,274,275
"43312",57,138,216,229,326
"43324",138,156,189,216,275
"43329",57,156,206,216,275
"43345",138,156,206,216,275
"43350",57,138,206,229,275
"43363",57,156,206,229,275
"43367",138,189,206,216,275
"46781",57,156,189,216,326
"46783",57,156,206,216,326
"46787",57,138,206,216,275
"46811",57,138,189,216,275
"46837",57,138,189,206,229
"47841",57,69,138,189,326
"47845",57,69,138,216,326
"47847",57,69,156,216,275
"47848",69,156,216,274,275
"47849",69,156,206,274,275
"47850",156,206,229,274,275
"47874",57,138,206,229,326
"47883",57,156,189,216,275
"47894",189,229,274,275,465
"48903",57,156,206,229,326
"48906",57,69,138,216,275
"48908",69,138,216,274,275
"48912",156,206,216,274,275
"48918",138,156,206,229,275
"48931",138,216,274,275,326
"48932",156,216,274,275,326
"50145",57,156,216,275,326
"50149",69,156,229,274,275
"50150",69,138,229,274,275
"50153",69,138,206,274,326
"50171",57,138,229,275,326
"50175",138,229,274,275,326
"50176",156,229,274,275,326
"54130",57,138,216,229,275
"54138",138,206,216,274,275
"54158",57,206,229,274,326
"54161",57,69,216,274,326
"54832",156,189,216,274,275
"54841",57,206,216,274,326
"54852",138,189,216,274,275
