"","V1","V2","V3","V4","V5"
"42318",59,101,227,399,432
"42982",59,227,381,421,432
"42995",227,399,421,432,476
"43688",59,299,399,432,476
"43693",59,299,399,415,432
"43695",59,101,299,399,415
"43697",59,101,299,415,421
"43718",101,299,399,432,476
"43733",59,101,228,399,415
"44380",227,381,399,432,476
"44382",212,299,381,399,476
"46907",59,228,421,432,476
"46909",59,399,421,432,476
"46935",212,299,381,471,476
"47547",59,381,399,432,476
"47550",227,381,421,432,476
"47552",59,299,381,421,476
"47553",59,299,381,415,421
"47556",59,381,399,415,421
"47562",59,381,399,421,432
"49360",59,339,432,471,476
"49361",339,399,432,471,476
"49364",339,399,415,432,471
"49377",59,228,339,421,471
"49381",59,88,415,421,432
"49387",59,339,421,432,476
"49392",381,421,432,471,476
"49393",339,381,432,471,476
"49394",212,339,381,471,476
"49399",212,299,339,381,471
"51339",227,339,381,399,432
"51340",59,227,339,381,399
"51341",59,227,381,399,415
"51354",59,339,399,421,432
"51363",228,339,381,399,432
"51886",339,381,399,432,476
"51887",59,339,381,399,476
"51888",59,227,381,399,476
"51893",59,227,381,415,421
"51908",59,339,381,399,415
"56951",59,228,339,381,399
"56954",101,227,339,381,399
"56955",101,212,339,381,399
"56956",101,212,381,399,415
"56958",101,212,399,415,421
"56959",59,101,212,415,421
"56961",59,212,228,399,421
"56963",59,212,339,399,421
"56968",59,227,339,399,421
"56974",59,101,381,399,476
"56975",101,227,381,399,476
"56980",101,227,399,421,476
"56988",59,101,228,381,421
"57567",59,227,228,415,421
"57582",59,415,421,432,476
"57599",227,339,381,432,476
"58759",101,339,399,415,432
"58776",59,228,339,399,432
"58784",212,227,399,432,476
"61128",212,227,399,415,421
"61130",212,227,381,399,415
"61133",227,228,381,399,432
"61138",101,228,381,421,432
"61142",101,227,228,399,421
"61152",101,381,399,415,421
"61178",101,227,381,399,432
"63073",101,212,227,228,399
"63076",101,212,228,399,432
"63083",101,227,381,421,432
"63096",339,381,399,415,421
