"","V1","V2","V3","V4","V5"
"34450",42,122,161,340,393
"34452",42,122,195,340,393
"34455",157,195,393,419,446
"34458",157,161,393,419,446
"34461",42,157,161,419,446
"34467",157,161,358,419,446
"36807",42,157,195,393,419
"36822",42,122,358,393,446
"36823",42,195,358,393,446
"36826",42,195,358,393,419
"36837",42,161,324,393,419
"36838",42,161,324,393,446
"36847",42,195,358,419,446
"36850",128,161,358,393,419
"37489",50,157,324,393,419
"37491",50,324,358,393,419
"37514",157,324,358,393,419
"37516",157,324,358,419,446
"39765",42,122,157,358,393
"39785",42,122,128,195,446
"39811",122,157,340,393,419
"39812",122,128,157,340,393
"40420",42,161,314,358,446
"40423",42,161,314,358,393
"40425",42,195,314,393,419
"40446",42,195,314,358,446
"40447",42,195,314,358,393
"40449",195,314,393,419,446
"40453",42,195,314,393,446
"40463",128,157,314,340,393
"41751",42,161,314,419,446
"41752",42,195,314,419,446
"41753",42,195,314,340,446
"41755",42,195,314,340,393
"41772",42,122,161,314,446
"41791",161,314,393,419,446
"41799",157,314,340,393,419
"43640",14,42,161,314,446
"43643",14,42,195,314,393
"43649",14,195,314,393,446
"43650",14,195,314,419,446
"43660",161,314,358,419,446
"43670",14,42,122,195,393
"43675",42,122,194,340,393
"43676",42,157,194,340,393
"43677",157,194,340,393,419
"43996",42,161,314,393,419
"43997",42,194,314,393,419
"44021",42,122,314,393,446
"44023",42,314,358,393,446
"44024",42,161,314,393,446
"45850",14,161,314,419,446
"45851",14,122,161,419,446
"45852",14,122,195,393,419
"45853",14,122,161,393,419
"45862",14,42,195,314,446
"45873",14,122,195,419,446
"45877",195,314,358,393,419
"45880",195,314,358,393,446
"45889",14,161,314,393,446
"45894",14,122,195,314,446
"48948",195,314,358,419,446
"48952",14,122,195,393,446
"48961",161,314,358,393,446
"48976",122,195,340,393,419
"48977",122,194,340,393,419
"48978",122,194,340,393,427
"49650",194,314,358,419,446
"49652",122,194,358,419,446
"49661",195,358,393,419,446
"49664",195,358,419,427,446
"49683",42,195,393,419,446
"49694",194,340,393,419,427
"52370",122,195,358,393,427
"52371",42,122,195,393,427
"52373",42,122,195,427,446
"52375",42,122,161,427,446
"52384",122,161,358,427,446
"52394",122,161,358,393,427
"52400",42,195,314,427,446
"52405",161,314,358,427,446
"53011",122,195,358,427,446
"53014",122,195,419,427,446
"53015",122,195,393,419,427
"53026",42,161,195,358,446
"53033",122,161,419,427,446
"53057",42,122,358,419,446
"57283",161,314,358,393,419
"57290",42,122,195,358,419
"57291",42,122,195,340,419
"57293",42,195,314,340,419
"57315",42,122,194,340,419
"57318",128,157,194,340,419
"58712",161,314,358,393,427
"58714",14,161,314,393,427
"58716",14,122,161,419,427
"58717",14,122,195,419,427
"58723",14,122,195,393,427
"58724",122,195,340,393,427
"58725",122,161,340,393,427
"58736",14,122,195,340,419
"58747",128,194,340,393,427
"59821",122,194,358,393,427
"59824",14,194,340,393,427
"59825",14,194,340,393,419
"59828",14,128,194,340,419
"59831",122,128,194,340,419
"59837",122,194,358,419,427
"59843",157,195,358,393,427
"59845",157,195,358,419,427
"59857",14,194,340,419,427
"59863",122,128,194,340,393
"59864",122,128,195,340,393
"518",42,157,161,358,393
"523",157,195,324,393,446
"527",157,161,324,393,446
"549",42,157,161,324,393
"1395",122,161,324,358,393
"3920",42,50,211,358,393
"3923",42,50,211,358,446
"3930",195,211,324,358,393
"3939",50,122,324,393,419
"4475",161,324,340,393,419
"11632",42,161,211,324,446
"11657",42,50,122,324,393
"11660",50,161,324,393,419
"11668",42,161,211,393,446
"11673",42,50,122,393,446
"11682",50,122,324,358,393
"11683",50,122,324,340,393
"11684",50,324,340,358,393
"11687",42,50,340,358,446
"11688",42,161,340,358,446
"13401",42,161,211,393,419
"13403",211,358,393,419,446
"13415",42,161,340,419,446
"13427",42,211,358,419,446
"15554",42,203,324,358,446
"15557",42,211,324,358,446
"15560",122,211,324,419,446
"15564",42,122,324,358,393
"15572",42,211,324,419,446
"15573",42,203,211,324,446
"15574",42,50,211,324,446
"15581",42,122,211,324,446
"16995",203,324,340,358,393
"16996",203,324,358,393,446
"16997",122,203,324,340,393
"17000",122,161,324,340,393
"17028",50,122,324,393,446
"17571",50,324,340,358,446
"17604",50,324,393,419,446
"18539",50,122,324,340,446
"18543",50,211,324,358,393
"18546",50,211,324,393,446
"19207",161,211,358,393,446
"19214",50,122,358,393,419
"22490",50,211,358,393,419
"22492",50,128,211,358,393
"22500",122,211,340,419,446
"22525",122,128,161,393,446
"22534",50,128,211,340,393
"24213",122,128,211,393,446
"24217",122,128,161,419,446
"27569",157,324,340,358,393
"27574",122,157,324,419,446
"27590",122,157,324,340,393
"27603",122,157,324,358,446
"28194",122,157,340,358,446
"28197",50,157,340,358,446
"28205",195,324,340,358,393
"28216",50,157,324,340,446
"28218",50,128,324,340,446
"28225",122,157,358,393,419
"28228",50,358,393,419,446
"29732",122,157,340,419,446
"29733",42,157,340,419,446
